run,tag,step,value
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,0,0.4249923527240753
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,1,0.4247191548347473
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,2,0.42470934987068176
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,3,0.42470934987068176
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,4,0.4247117042541504
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,5,0.42545875906944275
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,6,0.42447346448898315
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,7,0.4272867441177368
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,8,0.42838597297668457
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,9,0.4326162338256836
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,10,0.4359879791736603
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,11,0.4421337842941284
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,12,0.4468965232372284
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_binary_iou,13,0.45242607593536377
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,0,0.17765873670578003
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,1,0.19079209864139557
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,2,0.20273379981517792
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,3,0.2104862630367279
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,4,0.2148551493883133
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,5,0.19028078019618988
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,6,0.21476905047893524
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,7,0.21950094401836395
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,8,0.2292192280292511
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,9,0.23630714416503906
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,10,0.23933325707912445
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,11,0.24339725077152252
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,12,0.2469903826713562
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_dice_coef,13,0.24647212028503418
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,0,9488289.0
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,1,0.4090825319290161
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,2,0.39691293239593506
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,3,0.39074134826660156
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,4,0.38691598176956177
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,5,0.5171460509300232
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,6,0.3937312662601471
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,7,0.3825719952583313
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,8,0.377655029296875
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,9,0.3731008768081665
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,10,0.3701022267341614
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,11,0.37070298194885254
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,12,0.36918777227401733
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_loss,13,0.36750462651252747
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,0,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,1,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,2,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,3,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,4,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,5,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,6,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,7,0.8539538979530334
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,8,0.8539748787879944
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,9,0.8539556264877319
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,10,0.8539590239524841
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,11,0.8539510369300842
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,12,0.8539513349533081
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_accuracy,13,0.7838806509971619
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,0,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,1,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,2,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,3,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,4,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,5,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,6,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,7,0.42697855830192566
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,8,0.4271298944950104
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,9,0.4270057678222656
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,10,0.4270014762878418
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,11,0.42698368430137634
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,12,0.4269762635231018
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_binary_iou,13,0.5210427045822144
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,0,0.20374532043933868
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,1,0.18629325926303864
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,2,0.2069791853427887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,3,0.22514303028583527
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,4,0.2124670147895813
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,5,0.13463717699050903
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,6,0.15601523220539093
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,7,0.2051982283592224
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,8,0.2348632961511612
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,9,0.22423404455184937
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,10,0.2070380598306656
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,11,0.19017517566680908
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,12,0.2044491022825241
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_dice_coef,13,0.35540953278541565
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,0,0.38392794132232666
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,1,0.37585902214050293
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,2,0.36858120560646057
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,3,0.397068053483963
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,4,0.3646741509437561
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,5,0.4368622899055481
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,6,0.40627533197402954
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,7,0.38111060857772827
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,8,0.3548518121242523
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,9,0.3654254376888275
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,10,0.36938169598579407
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,11,0.36544689536094666
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,12,0.36256223917007446
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,epoch_loss,13,0.4626184105873108
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,196,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,392,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,588,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,784,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,980,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1176,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1372,0.8539538383483887
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1568,0.8539538979530334
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1764,0.8539748787879944
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1960,0.8539556264877319
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2156,0.8539590239524841
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2352,0.8539510369300842
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2548,0.8539513349533081
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2744,0.7838806509971619
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,196,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,392,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,588,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,784,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,980,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1176,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1372,0.42697688937187195
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1568,0.42697855830192566
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1764,0.4271298944950104
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1960,0.4270057678222656
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2156,0.4270014762878418
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2352,0.42698368430137634
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2548,0.4269762635231018
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2744,0.5210427045822144
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,196,0.20374532043933868
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,392,0.18629325926303864
